Field,Species,Experiment,Revised_irrigation_treatment,Range,Column,Plot,Rep,Type,SbEMS_ID,PI_accession,Harvest_Id,PI_check,,
south,Sorghum bicolor,EMS_pop,WW,20,07,2007,1,experimental,1721,PI 678061,WL19_FL58_SbEMS_BL284,PI 678061,,
south,Sorghum bicolor,EMS_pop,WW,20,08,2008,1,experimental,118,PI 677894,WL19_FL58_SbEMS_BL366,PI 677894,,
south,Sorghum bicolor,EMS_pop,WW,20,09,2009,1,experimental,4404,PI 678328,WL19_FL58_SbEMS_BL409,PI 678328,,
south,Sorghum bicolor,EMS_pop,WW,20,10,2010,1,experimental,3814,PI 678277,WL19_FL58_SbEMS_BL68,PI 678277,,
south,Sorghum bicolor,EMS_pop,WW,20,11,2011,1,experimental,2461,PI 678130,WL19_FL58_SbEMS_BL544,PI 678130,,
south,Sorghum bicolor,EMS_pop,WW,20,12,2012,1,experimental,2855,PI 678171,WL19_FL58_SbEMS_BL95,PI 678171,,
south,Sorghum bicolor,EMS_pop,WW,20,13,2013,1,experimental,630,PI 677945,WL19_FL58_SbEMS_BL155,PI 677945,,
south,Sorghum bicolor,EMS_pop,WW,20,14,2014,1,experimental,2142,PI 678098,WL19_FL58_SbEMS_BL33,PI 678098,,
south,Sorghum bicolor,EMS_pop,WW,20,15,2015,1,experimental,3155,PI 678203,WL19_FL58_SbEMS_BL7,PI 678203,,
south,Sorghum bicolor,EMS_pop,WW,20,16,2016,1,experimental,124,PI 677899,WL19_FL58_SbEMS_BL165,PI 677899,,
south,Sorghum bicolor,EMS_pop,WW,20,17,2017,1,experimental,3115,PI 678202,WL19_FL58_SbEMS_BL48,PI 678202,,
south,Sorghum bicolor,EMS_pop,WW,20,18,2018,1,experimental,4313,PI 678322,WL19_FL58_SbEMS_BL54,PI 678322,,
south,Sorghum bicolor,EMS_pop,WW,20,19,2019,1,experimental,3810,PI 678274,WL19_FL58_SbEMS_BL187,PI 678274,,
south,Sorghum bicolor,EMS_pop,WW,20,20,2020,1,experimental,4365,PI 678325,WL19_FL58_SbEMS_BL530,PI 678325,,
south,Sorghum bicolor,EMS_pop,WW,20,21,2021,1,experimental,1303,PI 678020,WL19_FL58_SbEMS_BL133,PI 678020,,
south,Sorghum bicolor,EMS_pop,WW,20,22,2022,1,experimental,596,PI 677942,WL19_FL58_SbEMS_BL275,PI 677942,,
south,Sorghum bicolor,EMS_pop,WW,20,23,2023,1,experimental,1614,PI 678052,WL19_FL58_SbEMS_BL45,PI 678052,,
south,Sorghum bicolor,EMS_pop,WW,20,24,2024,1,experimental,1768,PI 678066,WL19_FL58_SbEMS_BL84,PI 678066,,
south,Sorghum bicolor,EMS_pop,WW,20,25,2025,1,experimental,2409,PI 678127,WL19_FL58_SbEMS_BL66,PI 678127,,
south,Sorghum bicolor,EMS_pop,WW,20,26,2026,1,experimental,1876,PI 678077,WL19_FL58_SbEMS_BL278,PI 678077,,
south,Sorghum bicolor,EMS_pop,WW,20,27,2027,1,experimental,4057,PI 678296,WL19_FL58_SbEMS_BL497,PI 678296,,
south,Sorghum bicolor,EMS_pop,WW,20,28,2028,1,experimental,3611,PI 678249,WL19_FL58_SbEMS_BL590,PI 678249,,
south,Sorghum bicolor,EMS_pop,WW,20,29,2029,1,experimental,4554,PI 678343,WL19_FL58_SbEMS_BL406,PI 678343,,
south,Sorghum bicolor,EMS_pop,WW,20,30,2030,1,experimental,4261,PI 678315,WL19_FL58_SbEMS_BL334,PI 678315,,
south,Sorghum bicolor,EMS_pop,WW,20,31,2031,1,experimental,3514,PI 678238,WL19_FL58_SbEMS_BL434,PI 678238,,
south,Sorghum bicolor,EMS_pop,WW,20,32,2032,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,21,01,2101,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,21,02,2102,1,experimental,2756,PI 678158,WL19_FL58_SbEMS_BL18,PI 678158,,
south,Sorghum bicolor,EMS_pop,WW,21,03,2103,1,experimental,4312,PI 678321,WL19_FL58_SbEMS_BL93,PI 678321,,
south,Sorghum bicolor,EMS_pop,WW,21,04,2104,1,experimental,1555,PI 678040,WL19_FL58_SbEMS_BL527,PI 678040,,
south,Sorghum bicolor,EMS_pop,WW,21,05,2105,1,experimental,3809,PI 678273,WL19_FL58_SbEMS_BL227,PI 678273,,
south,Sorghum bicolor,EMS_pop,WW,21,06,2106,1,experimental,4219,PI 678312,WL19_FL58_SbEMS_BL453,PI 678312,,
south,Sorghum bicolor,EMS_pop,WW,21,07,2107,1,experimental,398,PI 677920,WL19_FL58_SbEMS_BL558,PI 677920,,
south,Sorghum bicolor,EMS_pop,WW,21,08,2108,1,experimental,2142,PI 678098,WL19_FL58_SbEMS_BL33,PI 678098,,
south,Sorghum bicolor,EMS_pop,WW,21,09,2109,1,experimental,1665,PI 678056,WL19_FL58_SbEMS_BL481,PI 678056,,
south,Sorghum bicolor,EMS_pop,WW,21,10,2110,1,experimental,4651,PI 678352,WL19_FL58_SbEMS_BL46,PI 678352,,
south,Sorghum bicolor,EMS_pop,WW,21,11,2111,1,experimental,1199,PI 678005,WL19_FL58_SbEMS_BL139,PI 678005,,
south,Sorghum bicolor,EMS_pop,WW,21,12,2112,1,experimental,936,PI 677983,WL19_FL58_SbEMS_BL421,PI 677983,,
south,Sorghum bicolor,EMS_pop,WW,21,13,2113,1,experimental,3715,PI 678263,WL19_FL58_SbEMS_BL31,PI 678263,,
south,Sorghum bicolor,EMS_pop,WW,21,14,2114,1,experimental,123,PI 677898,WL19_FL58_SbEMS_BL207,PI 677898,,
south,Sorghum bicolor,EMS_pop,WW,21,15,2115,1,experimental,623,PI 677943,WL19_FL58_SbEMS_BL235,PI 677943,,
south,Sorghum bicolor,EMS_pop,WW,21,16,2116,1,experimental,4692,PI 678357,WL19_FL58_SbEMS_BL441,PI 678357,,
south,Sorghum bicolor,EMS_pop,WW,21,17,2117,1,experimental,3008,PI 678190,WL19_FL58_SbEMS_BL526,PI 678190,,
south,Sorghum bicolor,EMS_pop,WW,21,18,2118,1,experimental,3412,PI 678227,WL19_FL58_SbEMS_BL279,PI 678227,,
south,Sorghum bicolor,EMS_pop,WW,21,19,2119,1,experimental,3960,PI 678288,WL19_FL58_SbEMS_BL221,PI 678288,,
south,Sorghum bicolor,EMS_pop,WW,21,20,2120,1,experimental,1658,PI 678053,WL19_FL58_SbEMS_BL5,PI 678053,,
south,Sorghum bicolor,EMS_pop,WW,21,21,2121,1,experimental,1094,PI 677997,WL19_FL58_SbEMS_BL459,PI 677997,,
south,Sorghum bicolor,EMS_pop,WW,21,22,2122,1,experimental,2810,PI 678166,WL19_FL58_SbEMS_BL295,PI 678166,,
south,Sorghum bicolor,EMS_pop,WW,21,23,2123,1,experimental,3003,PI 678186,WL19_FL58_SbEMS_BL90,PI 678186,,
south,Sorghum bicolor,EMS_pop,WW,21,24,2124,1,experimental,700,PI 677961,WL19_FL58_SbEMS_BL111,PI 677961,,
south,Sorghum bicolor,EMS_pop,WW,21,25,2125,1,experimental,3710,PI 678260,WL19_FL58_SbEMS_BL150,PI 678260,,
south,Sorghum bicolor,EMS_pop,WW,21,26,2126,1,experimental,4511,PI 678340,WL19_FL58_SbEMS_BL528,PI 678340,,
south,Sorghum bicolor,EMS_pop,WW,21,27,2127,1,experimental,4409,PI 678330,WL19_FL58_SbEMS_BL330,PI 678330,,
south,Sorghum bicolor,EMS_pop,WW,21,28,2128,1,experimental,2711,PI 678153,WL19_FL58_SbEMS_BL218,PI 678153,,
south,Sorghum bicolor,EMS_pop,WW,21,29,2129,1,experimental,3516,PI 678240,WL19_FL58_SbEMS_BL355,PI 678240,,
south,Sorghum bicolor,EMS_pop,WW,21,30,2130,1,experimental,4366,PI 678326,WL19_FL58_SbEMS_BL492,PI 678326,,
south,Sorghum bicolor,EMS_pop,WW,21,31,2131,1,experimental,817,PI 677969,WL19_FL58_SbEMS_BL385,PI 677969,,
south,Sorghum bicolor,EMS_pop,WW,21,32,2132,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,22,01,2201,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,22,02,2202,1,experimental,2203,PI 678104,WL19_FL58_SbEMS_BL391,PI 678104,,
south,Sorghum bicolor,EMS_pop,WW,22,03,2203,1,experimental,662,PI 677955,WL19_FL58_SbEMS_BL351,PI 677955,,
south,Sorghum bicolor,EMS_pop,WW,22,04,2204,1,experimental,885,PI 677976,WL19_FL58_SbEMS_BL108,PI 677976,,
south,Sorghum bicolor,EMS_pop,WW,22,05,2205,1,experimental,682,PI 677957,WL19_FL58_SbEMS_BL271,PI 677957,,
south,Sorghum bicolor,EMS_pop,WW,22,06,2206,1,experimental,2312,PI 678117,WL19_FL58_SbEMS_BL465,PI 678117,,
south,Sorghum bicolor,EMS_pop,WW,22,07,2207,1,experimental,641,PI 677947,WL19_FL58_SbEMS_BL76,PI 677947,,
south,Sorghum bicolor,EMS_pop,WW,22,08,2208,1,experimental,3368,PI 678226,WL19_FL58_SbEMS_BL319,PI 678226,,
south,Sorghum bicolor,EMS_pop,WW,22,09,2209,1,experimental,3269,PI 678217,WL19_FL58_SbEMS_BL43,PI 678217,,
south,Sorghum bicolor,EMS_pop,WW,22,10,2210,1,experimental,2089,PI 678094,WL19_FL58_SbEMS_BL193,PI 678094,,
south,Sorghum bicolor,EMS_pop,WW,22,11,2211,1,experimental,811,PI 677965,WL19_FL58_SbEMS_BL545,PI 677965,,
south,Sorghum bicolor,EMS_pop,WW,22,12,2212,1,experimental,4607,PI 678349,WL19_FL58_SbEMS_BL166,PI 678349,,
south,Sorghum bicolor,EMS_pop,WW,22,13,2213,1,experimental,2955,PI 678184,WL19_FL58_SbEMS_BL171,PI 678184,,
south,Sorghum bicolor,EMS_pop,WW,22,14,2214,1,experimental,4312,PI 678321,WL19_FL58_SbEMS_BL93,PI 678321,,
south,Sorghum bicolor,EMS_pop,WW,22,15,2215,1,experimental,3213,PI 678208,WL19_FL58_SbEMS_BL402,PI 678208,,
south,Sorghum bicolor,EMS_pop,WW,22,16,2216,1,experimental,814,PI 677967,WL19_FL58_SbEMS_BL467,PI 677967,,
south,Sorghum bicolor,EMS_pop,WW,22,17,2217,1,experimental,3466,PI 678232,WL19_FL58_SbEMS_BL80,PI 678232,,
south,Sorghum bicolor,EMS_pop,WW,22,18,2218,1,experimental,882,PI 677974,WL19_FL58_SbEMS_BL188,PI 677974,,
south,Sorghum bicolor,EMS_pop,WW,22,19,2219,1,experimental,3761,PI 678265,WL19_FL58_SbEMS_BL546,PI 678265,,
south,Sorghum bicolor,EMS_pop,WW,22,20,2220,1,experimental,880,PI 677972,WL19_FL58_SbEMS_BL268,PI 677972,,
south,Sorghum bicolor,EMS_pop,WW,22,21,2221,1,experimental,4218,PI 678311,WL19_FL58_SbEMS_BL494,PI 678311,,
south,Sorghum bicolor,EMS_pop,WW,22,22,2222,1,experimental,2901,PI 678177,WL19_FL58_SbEMS_BL450,PI 678177,,
south,Sorghum bicolor,EMS_pop,WW,22,23,2223,1,experimental,3857,PI 678279,WL19_FL58_SbEMS_BL583,PI 678279,,
south,Sorghum bicolor,EMS_pop,WW,22,24,2224,1,experimental,1989,PI 678086,WL19_FL58_SbEMS_BL513,PI 678086,,
south,Sorghum bicolor,EMS_pop,WW,22,25,2225,1,experimental,3659,PI 678253,WL19_FL58_SbEMS_BL432,PI 678253,,
south,Sorghum bicolor,EMS_pop,WW,22,26,2226,1,experimental,4607,PI 678349,WL19_FL58_SbEMS_BL166,PI 678349,,
south,Sorghum bicolor,EMS_pop,WW,22,27,2227,1,experimental,1353,PI 678025,WL19_FL58_SbEMS_BL532,PI 678025,,
south,Sorghum bicolor,EMS_pop,WW,22,28,2228,1,experimental,8,PI 677886,WL19_FL58_SbEMS_BL92,PI 677886,,
south,Sorghum bicolor,EMS_pop,WW,22,29,2229,1,experimental,3362,PI 678223,WL19_FL58_SbEMS_BL439,PI 678223,,
south,Sorghum bicolor,EMS_pop,WW,22,30,2230,1,experimental,3472,PI 678236,WL19_FL58_SbEMS_BL515,PI 678236,,
south,Sorghum bicolor,EMS_pop,WW,22,31,2231,1,experimental,1408,PI 678029,WL19_FL58_SbEMS_BL372,PI 678029,,
south,Sorghum bicolor,EMS_pop,WW,22,32,2232,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,23,01,2301,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,23,02,2302,1,experimental,882,PI 677974,WL19_FL58_SbEMS_BL188,PI 677974,,
south,Sorghum bicolor,EMS_pop,WW,23,03,2303,1,experimental,1767,PI 678065,WL19_FL58_SbEMS_BL123,PI 678065,,
south,Sorghum bicolor,EMS_pop,WW,23,04,2304,1,experimental,2950,PI 678181,WL19_FL58_SbEMS_BL290,PI 678181,,
south,Sorghum bicolor,EMS_pop,WW,23,05,2305,1,experimental,818,PI 677970,WL19_FL58_SbEMS_BL346,PI 677970,,
south,Sorghum bicolor,EMS_pop,WW,23,06,2306,1,experimental,683,PI 677958,WL19_FL58_SbEMS_BL229,PI 677958,,
south,Sorghum bicolor,EMS_pop,WW,23,07,2307,1,experimental,2088,PI 678093,WL19_FL58_SbEMS_BL233,PI 678093,,
south,Sorghum bicolor,EMS_pop,WW,23,08,2308,1,experimental,881,PI 677973,WL19_FL58_SbEMS_BL226,PI 677973,,
south,Sorghum bicolor,EMS_pop,WW,23,09,2309,1,experimental,3092,PI 678197,WL19_FL58_SbEMS_BL246,PI 678197,,
south,Sorghum bicolor,EMS_pop,WW,23,10,2310,1,experimental,2097,PI 678097,WL19_FL58_SbEMS_BL73,PI 678097,,
south,Sorghum bicolor,EMS_pop,WW,23,11,2311,1,experimental,369,PI 677915,WL19_FL58_SbEMS_BL124,PI 677915,,
south,Sorghum bicolor,EMS_pop,WW,23,12,2312,1,experimental,2805,PI 678162,WL19_FL58_SbEMS_BL454,PI 678162,,
south,Sorghum bicolor,EMS_pop,WW,23,13,2313,1,experimental,2900,PI 678176,WL19_FL58_SbEMS_BL489,PI 678176,,
south,Sorghum bicolor,EMS_pop,WW,23,14,2314,1,experimental,4261,PI 678315,WL19_FL58_SbEMS_BL334,PI 678315,,
south,Sorghum bicolor,EMS_pop,WW,23,15,2315,1,experimental,1094,PI 677997,WL19_FL58_SbEMS_BL459,PI 677997,,
south,Sorghum bicolor,EMS_pop,WW,23,16,2316,1,experimental,3267,PI 678215,WL19_FL58_SbEMS_BL122,PI 678215,,
south,Sorghum bicolor,EMS_pop,WW,23,17,2317,1,experimental,1817,PI 678071,WL19_FL58_SbEMS_BL518,PI 678071,,
south,Sorghum bicolor,EMS_pop,WW,23,18,2318,1,experimental,4108,PI 678304,WL19_FL58_SbEMS_BL178,PI 678304,,
south,Sorghum bicolor,EMS_pop,WW,23,19,2319,1,experimental,1353,PI 678025,WL19_FL58_SbEMS_BL532,PI 678025,,
south,Sorghum bicolor,EMS_pop,WW,23,20,2320,1,experimental,460,PI 677927,WL19_FL58_SbEMS_BL277,PI 677927,,
south,Sorghum bicolor,EMS_pop,WW,23,21,2321,1,experimental,509,PI 677928,WL19_FL58_SbEMS_BL238,PI 677928,,
south,Sorghum bicolor,EMS_pop,WW,23,22,2322,1,experimental,1821,PI 678073,WL19_FL58_SbEMS_BL440,PI 678073,,
south,Sorghum bicolor,EMS_pop,WW,23,23,2323,1,experimental,3611,PI 678249,WL19_FL58_SbEMS_BL590,PI 678249,,
south,Sorghum bicolor,EMS_pop,WW,23,24,2324,1,experimental,1992,PI 678087,WL19_FL58_SbEMS_BL474,PI 678087,,
south,Sorghum bicolor,EMS_pop,WW,23,25,2325,1,experimental,3661,PI 678254,WL19_FL58_SbEMS_BL389,PI 678254,,
south,Sorghum bicolor,EMS_pop,WW,23,26,2326,1,experimental,1661,PI 678054,WL19_FL58_SbEMS_BL562,PI 678054,,
south,Sorghum bicolor,EMS_pop,WW,23,27,2327,1,experimental,1875,PI 678076,WL19_FL58_SbEMS_BL317,PI 678076,,
south,Sorghum bicolor,EMS_pop,WW,23,28,2328,1,experimental,3434,PI 678231,WL19_FL58_SbEMS_BL119,PI 678231,,
south,Sorghum bicolor,EMS_pop,WW,23,29,2329,1,experimental,2203,PI 678104,WL19_FL58_SbEMS_BL391,PI 678104,,
south,Sorghum bicolor,EMS_pop,WW,23,30,2330,1,experimental,3564,PI 678245,WL19_FL58_SbEMS_BL153,PI 678245,,
south,Sorghum bicolor,EMS_pop,WW,23,31,2331,1,experimental,1202,PI 678008,WL19_FL58_SbEMS_BL19,PI 678008,,
south,Sorghum bicolor,EMS_pop,WW,23,32,2332,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,24,01,2401,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,24,02,2402,1,experimental,3366,PI 678225,WL19_FL58_SbEMS_BL358,PI 678225,,
south,Sorghum bicolor,EMS_pop,WW,24,03,2403,1,experimental,1101,PI 677999,WL19_FL58_SbEMS_BL379,PI 677999,,
south,Sorghum bicolor,EMS_pop,WW,24,04,2404,1,experimental,4308,PI 678318,WL19_FL58_SbEMS_BL215,PI 678318,,
south,Sorghum bicolor,EMS_pop,WW,24,05,2405,1,experimental,3779,PI 678271,WL19_FL58_SbEMS_BL305,PI 678271,,
south,Sorghum bicolor,EMS_pop,WW,24,06,2406,1,experimental,4549,PI 678342,WL19_FL58_SbEMS_BL447,PI 678342,,
south,Sorghum bicolor,EMS_pop,WW,24,07,2407,1,experimental,2807,PI 678164,WL19_FL58_SbEMS_BL376,PI 678164,,
south,Sorghum bicolor,EMS_pop,WW,24,08,2408,1,experimental,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WW,24,09,2409,1,experimental,3517,PI 678241,WL19_FL58_SbEMS_BL315,PI 678241,,
south,Sorghum bicolor,EMS_pop,WW,24,10,2410,1,experimental,1315,PI 678022,WL19_FL58_SbEMS_BL56,PI 678022,,
south,Sorghum bicolor,EMS_pop,WW,24,11,2411,1,experimental,3221,PI 678212,WL19_FL58_SbEMS_BL244,PI 678212,,
south,Sorghum bicolor,EMS_pop,WW,24,12,2412,1,experimental,2856,PI 678172,WL19_FL58_SbEMS_BL53,PI 678172,,
south,Sorghum bicolor,EMS_pop,WW,24,13,2413,1,experimental,575,PI 677938,WL19_FL58_SbEMS_BL433,PI 677938,,
south,Sorghum bicolor,EMS_pop,WW,24,14,2414,1,experimental,3914,PI 678285,WL19_FL58_SbEMS_BL342,PI 678285,,
south,Sorghum bicolor,EMS_pop,WW,24,15,2415,1,experimental,4511,PI 678340,WL19_FL58_SbEMS_BL528,PI 678340,,
south,Sorghum bicolor,EMS_pop,WW,24,16,2416,1,experimental,2,PI 677883,WL19_FL58_SbEMS_BL212,PI 677883,,
south,Sorghum bicolor,EMS_pop,WW,24,17,2417,1,experimental,2245,PI 678107,WL19_FL58_SbEMS_BL269,PI 678107,,
south,Sorghum bicolor,EMS_pop,WW,24,18,2418,1,experimental,3810,PI 678274,WL19_FL58_SbEMS_BL187,PI 678274,,
south,Sorghum bicolor,EMS_pop,WW,24,19,2419,1,experimental,4263,PI 678316,WL19_FL58_SbEMS_BL296,PI 678316,,
south,Sorghum bicolor,EMS_pop,WW,24,20,2420,1,experimental,3366,PI 678225,WL19_FL58_SbEMS_BL358,PI 678225,,
south,Sorghum bicolor,EMS_pop,WW,24,21,2421,1,experimental,1930,PI 678080,WL19_FL58_SbEMS_BL159,PI 678080,,
south,Sorghum bicolor,EMS_pop,WW,24,22,2422,1,experimental,4967,PI 678361,WL19_FL58_SbEMS_BL282,PI 678361,,
south,Sorghum bicolor,EMS_pop,WW,24,23,2423,1,experimental,4016,PI 678294,WL19_FL58_SbEMS_BL579,PI 678294,,
south,Sorghum bicolor,EMS_pop,WW,24,24,2424,1,experimental,1252,PI 678013,WL19_FL58_SbEMS_BL416,PI 678013,,
south,Sorghum bicolor,EMS_pop,WW,24,25,2425,1,experimental,6,PI 677884,WL19_FL58_SbEMS_BL172,PI 677884,,
south,Sorghum bicolor,EMS_pop,WW,24,26,2426,1,experimental,3765,PI 678269,WL19_FL58_SbEMS_BL386,PI 678269,,
south,Sorghum bicolor,EMS_pop,WW,24,27,2427,1,experimental,3315,PI 678221,WL19_FL58_SbEMS_BL519,PI 678221,,
south,Sorghum bicolor,EMS_pop,WW,24,28,2428,1,experimental,2665,PI 678150,WL19_FL58_SbEMS_BL340,PI 678150,,
south,Sorghum bicolor,EMS_pop,WW,24,29,2429,1,experimental,122,PI 677897,WL19_FL58_SbEMS_BL245,PI 677897,,
south,Sorghum bicolor,EMS_pop,WW,24,30,2430,1,experimental,2205,PI 678106,WL19_FL58_SbEMS_BL309,PI 678106,,
south,Sorghum bicolor,EMS_pop,WW,24,31,2431,1,experimental,1865,PI 678075,WL19_FL58_SbEMS_BL359,PI 678075,,
south,Sorghum bicolor,EMS_pop,WW,24,32,2432,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,01,2501,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,02,2502,1,experimental,NA,PI330168,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,03,2503,1,experimental,NA,PI570114,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,04,2504,1,experimental,NA,PI646266,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,05,2505,1,experimental,NA,PI651493,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,06,2506,1,experimental,NA,PI329545,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,07,2507,1,experimental,NA,PI329466,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,08,2508,1,experimental,NA,PI533964,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,09,2509,1,experimental,NA,PI570053,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,10,2510,1,experimental,NA,PI330167,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,11,2511,1,experimental,NA,PI533863,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,12,2512,1,experimental,NA,PI329841,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,13,2513,1,experimental,NA,PI329300,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,14,2514,1,experimental,NA,PI586435,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,15,2515,1,experimental,NA,PI329546,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,16,2516,1,experimental,NA,PI533998,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,17,2517,1,experimental,NA,PI453177,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,18,2518,1,experimental,NA,PI563332,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,19,2519,1,experimental,NA,PI656044,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,20,2520,1,experimental,NA,PI656023,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,21,2521,1,experimental,NA,PI179749,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,22,2522,1,experimental,NA,PI329301,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,23,2523,1,experimental,NA,PI329554,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,24,2524,1,experimental,NA,PI535796,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,25,2525,1,experimental,NA,PI300119,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,26,2526,1,experimental,NA,PI337680,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,27,2527,1,experimental,NA,PI595699,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,28,2528,1,experimental,NA,PI569447,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,29,2529,1,experimental,NA,PI562997,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,30,2530,1,experimental,NA,PI329644,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,31,2531,1,experimental,NA,PI329501,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,25,32,2532,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,01,2601,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,02,2602,1,experimental,NA,PI569148,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,03,2603,1,experimental,NA,PI167093,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,04,2604,1,experimental,NA,PI576401,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,05,2605,1,experimental,NA,PI619838,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,06,2606,1,experimental,NA,PI329617,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,07,2607,1,experimental,NA,PI329864,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,08,2608,1,experimental,NA,PI365512,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,09,2609,1,experimental,NA,PI585966,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,10,2610,1,experimental,NA,PI656029,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,11,2611,1,experimental,NA,PI641835,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,12,2612,1,experimental,NA,PI329301,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,13,2613,1,experimental,NA,PI564163,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,14,2614,1,experimental,NA,PI329478,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,15,2615,1,experimental,NA,PI180348,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,16,2616,1,experimental,NA,PI569445,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,17,2617,2,experimental,NA,PI585966,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,18,2618,2,experimental,NA,PI180348,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,19,2619,2,experimental,NA,PI564163,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,20,2620,2,experimental,NA,PI329478,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,21,2621,2,experimental,NA,PI641835,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,22,2622,2,experimental,NA,PI329301,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,23,2623,2,experimental,NA,PI656029,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WW,26,24,2624,2,experimental,NA,PI569445,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,25,2625,1,experimental,NA,PI656030,#N/A,#N/A,,
